IncidentID,DateKey,EmployeeID,EquipmentID,IncidentType,Severity,Area,LostTimeHours
482,20210305,1323,258,Process Leak,High,Process Area B,62
483,20231223,217,47,Near Miss,Low,Process Area A,0
484,20200124,337,118,Spill,Medium,Flare Area,105
485,20190321,2676,98,Fire,Critical,Flare Area,196
486,20210911,2666,202,Environmental Release,High,Workshop,324
487,20190225,2003,291,Process Leak,High,Flare Area,470
488,20190920,2916,250,Spill,Medium,Storage Area,203
489,20231114,1535,255,Near Miss,Low,Workshop,0
490,20230526,761,97,Environmental Release,High,Utilities Area,456
491,20200618,857,166,Spill,Medium,Process Area B,4
492,20210122,2799,11,Fire,Critical,Control Room,292
493,20210928,377,17,Process Leak,High,Workshop,272
494,20240121,2779,8,Medical Treatment Case,Medium,Utilities Area,101
495,20190530,2878,27,Contractor Incident,Medium,Process Area B,361
496,20190414,2199,273,Fire,Critical,Marine Jetty,50
497,20190601,2096,61,Equipment Damage,Medium,Flare Area,381
498,20190114,663,282,First Aid Case,Low,Marine Jetty,0
499,20190202,2661,11,Near Miss,Low,Admin Block,0
500,20221025,1550,187,First Aid Case,Low,Flare Area,0
501,20220228,300,330,Equipment Damage,Medium,Process Area B,198
502,20201121,2907,66,Contractor Incident,Medium,Flare Area,91
503,20220404,911,38,Process Leak,High,Marine Jetty,145
504,20210210,434,50,Contractor Incident,Medium,Control Room,124
505,20211127,158,85,Near Miss,Low,Process Area A,0
506,20190911,1427,194,Lost Time Injury,High,Process Area A,258
507,20230507,206,235,Equipment Damage,Medium,Flare Area,10
508,20220501,2653,242,Lost Time Injury,High,Storage Area,359
509,20230828,2771,84,Near Miss,Low,Flare Area,0
510,20241130,2917,85,Medical Treatment Case,Medium,Marine Jetty,130
511,20200312,2266,320,First Aid Case,Low,Workshop,0
512,20211010,2913,316,Equipment Damage,Medium,Workshop,352
513,20190119,1762,245,Fire,Critical,Control Room,436
514,20220126,2575,329,Environmental Release,High,Flare Area,97
515,20200605,2422,42,Process Leak,High,Process Area B,446
516,20241028,378,170,First Aid Case,Low,Flare Area,0
517,20190301,605,173,Lost Time Injury,High,Storage Area,33
518,20230301,2297,319,Near Miss,Low,Storage Area,0
519,20190419,887,64,Near Miss,Low,Process Area A,0
520,20200126,2757,100,Medical Treatment Case,Medium,Process Area A,357
521,20210313,290,52,Lost Time Injury,High,Process Area A,286
522,20221003,1505,17,Lost Time Injury,High,Admin Block,396
523,20190427,2242,132,Spill,Medium,Marine Jetty,361
524,20221028,1404,214,Contractor Incident,Medium,Process Area A,357
525,20210712,2286,53,Environmental Release,High,Storage Area,64
526,20230102,199,112,Equipment Damage,Medium,Process Area B,171
527,20191105,2077,246,First Aid Case,Low,Admin Block,0
528,20201023,956,129,Spill,Medium,Admin Block,127
529,20240218,2364,251,Near Miss,Low,Marine Jetty,0
530,20210620,369,67,Contractor Incident,Medium,Process Area B,372
531,20211115,1853,260,Contractor Incident,Medium,Control Room,311
532,20210905,75,319,Spill,Medium,Flare Area,236
533,20210429,1240,253,Medical Treatment Case,Medium,Process Area B,203
534,20201213,2458,232,Lost Time Injury,High,Utilities Area,450
535,20230516,2455,289,Medical Treatment Case,Medium,Storage Area,342
536,20190726,1514,248,Process Leak,High,Flare Area,281
537,20230104,493,28,Near Miss,Low,Utilities Area,0
538,20220814,296,264,Lost Time Injury,High,Process Area A,353
539,20201102,1693,89,First Aid Case,Low,Process Area A,0
540,20211202,2724,202,Medical Treatment Case,Medium,Storage Area,114
541,20230419,1680,270,Near Miss,Low,Storage Area,0
542,20230506,1550,61,Medical Treatment Case,Medium,Process Area A,472
543,20240627,2660,94,Spill,Medium,Process Area A,143
544,20230830,2808,16,Equipment Damage,Medium,Admin Block,192
545,20190608,1890,312,Medical Treatment Case,Medium,Process Area A,320
546,20240705,2497,95,Medical Treatment Case,Medium,Utilities Area,389
547,20220518,1854,81,Process Leak,High,Control Room,352
548,20211020,1419,137,Near Miss,Low,Utilities Area,0
549,20230729,128,165,Spill,Medium,Admin Block,474
550,20190515,893,247,Fire,Critical,Flare Area,280
551,20210219,771,81,Near Miss,Low,Marine Jetty,0
552,20200302,1202,60,Spill,Medium,Control Room,151
553,20230717,2958,250,Near Miss,Low,Workshop,0
554,20211228,1014,10,Contractor Incident,Medium,Flare Area,275
555,20220603,2549,257,Spill,Medium,Storage Area,343
556,20200325,570,277,Environmental Release,High,Storage Area,108
557,20240428,1370,324,Equipment Damage,Medium,Admin Block,4
558,20210622,700,19,Medical Treatment Case,Medium,Workshop,397
559,20190712,763,220,Medical Treatment Case,Medium,Storage Area,423
560,20210811,1970,290,Fire,Critical,Process Area A,307
561,20220208,1938,174,Near Miss,Low,Control Room,0
562,20220619,493,96,Fire,Critical,Workshop,467
563,20190609,1209,223,First Aid Case,Low,Control Room,0
564,20200509,459,221,Spill,Medium,Process Area B,360
565,20221226,707,228,Process Leak,High,Flare Area,338
566,20220515,1595,214,Fire,Critical,Process Area A,240
567,20210326,1452,113,Spill,Medium,Marine Jetty,425
568,20230808,2149,18,Medical Treatment Case,Medium,Control Room,466
569,20241218,2530,312,Contractor Incident,Medium,Utilities Area,53
570,20231114,2312,93,Lost Time Injury,High,Process Area B,194
571,20241109,2062,292,Fire,Critical,Flare Area,65
572,20201028,1737,297,Fire,Critical,Marine Jetty,360
573,20200825,993,16,Environmental Release,High,Utilities Area,289
574,20190718,222,124,Spill,Medium,Storage Area,8
575,20230926,1039,226,Near Miss,Low,Admin Block,0
576,20240414,2686,177,Environmental Release,High,Marine Jetty,210
577,20190917,1718,13,Near Miss,Low,Control Room,0
578,20220117,2585,134,Medical Treatment Case,Medium,Marine Jetty,301
579,20200819,1612,125,First Aid Case,Low,Process Area A,0
580,20220206,209,132,Process Leak,High,Process Area B,15
581,20190203,840,169,Fire,Critical,Utilities Area,373
582,20190911,798,29,Contractor Incident,Medium,Control Room,243
583,20191116,866,241,Process Leak,High,Storage Area,45
584,20200111,200,312,First Aid Case,Low,Marine Jetty,0
585,20200508,2760,89,Fire,Critical,Marine Jetty,176
586,20240110,1340,238,Lost Time Injury,High,Control Room,49
587,20210105,586,19,Contractor Incident,Medium,Marine Jetty,16
588,20240204,876,112,Fire,Critical,Control Room,24
589,20230519,889,165,Lost Time Injury,High,Workshop,202
590,20220210,773,21,Contractor Incident,Medium,Storage Area,132
591,20240725,1250,163,Spill,Medium,Process Area B,303
592,20220716,782,121,Lost Time Injury,High,Process Area A,87
593,20221219,1075,68,Near Miss,Low,Control Room,0
594,20230228,1215,163,Contractor Incident,Medium,Admin Block,281
595,20240224,921,60,Spill,Medium,Admin Block,168
596,20230615,2995,210,Near Miss,Low,Flare Area,0
597,20220901,2250,150,Fire,Critical,Control Room,13
598,20200921,2637,288,Environmental Release,High,Admin Block,56
599,20210509,217,120,Contractor Incident,Medium,Admin Block,461
600,20221209,777,149,First Aid Case,Low,Marine Jetty,0
601,20200710,523,188,Equipment Damage,Medium,Process Area B,387
602,20240505,2536,230,Environmental Release,High,Marine Jetty,48
603,20220616,1302,165,Medical Treatment Case,Medium,Control Room,480
604,20240721,2479,300,Medical Treatment Case,Medium,Admin Block,153
605,20231226,681,297,Near Miss,Low,Workshop,0
606,20241210,2418,124,Equipment Damage,Medium,Process Area B,1
607,20200108,1384,190,Spill,Medium,Process Area B,341
608,20230625,231,305,Contractor Incident,Medium,Admin Block,443
609,20201022,2315,88,Near Miss,Low,Workshop,0
610,20240106,274,50,Equipment Damage,Medium,Marine Jetty,26
611,20190722,1375,324,Near Miss,Low,Flare Area,0
612,20240212,387,60,Contractor Incident,Medium,Control Room,288
613,20210415,1249,218,Medical Treatment Case,Medium,Workshop,14
614,20220201,1222,317,Lost Time Injury,High,Marine Jetty,139
615,20210704,268,302,First Aid Case,Low,Utilities Area,0
616,20210409,1363,306,Fire,Critical,Control Room,302
617,20200405,230,218,Spill,Medium,Utilities Area,175
618,20190311,2730,107,Lost Time Injury,High,Admin Block,480
619,20210918,800,273,Lost Time Injury,High,Workshop,251
620,20191227,2626,49,Lost Time Injury,High,Admin Block,469
621,20210422,1498,219,Spill,Medium,Utilities Area,137
622,20190712,1173,133,Environmental Release,High,Process Area A,84
623,20190519,685,174,Fire,Critical,Storage Area,299
624,20210829,2043,252,First Aid Case,Low,Workshop,0
625,20211222,2075,59,Environmental Release,High,Storage Area,125
626,20240128,2724,325,Process Leak,High,Utilities Area,128
627,20190413,739,172,Equipment Damage,Medium,Storage Area,422
628,20201017,1914,246,Process Leak,High,Workshop,445
629,20220911,2254,223,Medical Treatment Case,Medium,Workshop,233
630,20230911,1253,130,First Aid Case,Low,Process Area A,0
631,20230630,656,76,Medical Treatment Case,Medium,Flare Area,59
632,20210501,2706,176,Equipment Damage,Medium,Process Area B,21
633,20210723,883,305,Equipment Damage,Medium,Admin Block,431
634,20220621,352,195,Lost Time Injury,High,Marine Jetty,403
635,20240817,2592,136,First Aid Case,Low,Control Room,0
636,20200304,1634,73,Fire,Critical,Flare Area,126
637,20210905,1335,8,Medical Treatment Case,Medium,Storage Area,440
638,20210915,2262,105,First Aid Case,Low,Control Room,0
639,20221220,62,193,Lost Time Injury,High,Admin Block,308
640,20231016,14,116,First Aid Case,Low,Storage Area,0
641,20221102,495,228,Fire,Critical,Flare Area,109
642,20230316,1890,156,Medical Treatment Case,Medium,Process Area A,192
643,20211005,2146,299,Lost Time Injury,High,Marine Jetty,21
644,20240911,770,72,Contractor Incident,Medium,Workshop,306
645,20210129,1766,105,Equipment Damage,Medium,Process Area A,458
646,20220527,220,162,Lost Time Injury,High,Admin Block,283
647,20220424,342,62,First Aid Case,Low,Control Room,0
648,20230508,2842,113,Contractor Incident,Medium,Process Area A,32
649,20190608,694,101,Equipment Damage,Medium,Workshop,40
650,20220215,440,89,First Aid Case,Low,Storage Area,0
651,20200212,1036,257,Environmental Release,High,Control Room,441
652,20240520,750,241,Spill,Medium,Utilities Area,363
653,20220911,2188,49,Fire,Critical,Workshop,54
654,20221223,2663,29,Fire,Critical,Utilities Area,136
655,20201019,1282,320,First Aid Case,Low,Storage Area,0
656,20200607,2106,308,Equipment Damage,Medium,Utilities Area,180
657,20190517,1892,233,Medical Treatment Case,Medium,Process Area A,159
658,20230507,1216,159,Near Miss,Low,Admin Block,0
659,20230921,748,139,Medical Treatment Case,Medium,Workshop,315
660,20221122,566,197,Process Leak,High,Control Room,453
661,20200827,2384,292,Medical Treatment Case,Medium,Flare Area,273
662,20230127,1783,154,Environmental Release,High,Workshop,285
663,20240820,874,273,Fire,Critical,Admin Block,412
664,20190122,2786,312,Fire,Critical,Process Area B,220
665,20231219,34,1,Medical Treatment Case,Medium,Process Area A,42
666,20190905,900,224,Equipment Damage,Medium,Process Area B,330
667,20211019,2444,207,First Aid Case,Low,Utilities Area,0
668,20191015,2522,87,Equipment Damage,Medium,Storage Area,368
669,20220912,189,2,Lost Time Injury,High,Process Area A,181
670,20230823,225,10,Near Miss,Low,Flare Area,0
671,20191012,325,311,Spill,Medium,Workshop,22
672,20201218,2698,282,Environmental Release,High,Workshop,5
673,20200324,1565,190,Spill,Medium,Admin Block,251
674,20240427,463,40,Fire,Critical,Control Room,337
675,20191027,1104,322,Contractor Incident,Medium,Marine Jetty,443
676,20220210,626,130,Lost Time Injury,High,Process Area B,243
677,20200802,2350,46,Process Leak,High,Admin Block,12
678,20191223,2473,156,Equipment Damage,Medium,Storage Area,274
679,20220705,1499,6,Lost Time Injury,High,Process Area A,60
680,20211024,551,87,Equipment Damage,Medium,Process Area B,447
681,20211203,961,207,Contractor Incident,Medium,Process Area A,128
682,20230501,704,251,Fire,Critical,Storage Area,281
683,20210820,2181,114,Lost Time Injury,High,Utilities Area,113
684,20220919,181,101,Process Leak,High,Flare Area,209
685,20200615,1259,45,Spill,Medium,Flare Area,419
686,20190205,1846,89,Contractor Incident,Medium,Process Area A,72
687,20230125,1212,285,Spill,Medium,Workshop,1
688,20200112,431,296,Process Leak,High,Storage Area,78
689,20240407,1703,199,Contractor Incident,Medium,Workshop,423
690,20230318,428,224,First Aid Case,Low,Marine Jetty,0
691,20240624,2181,98,First Aid Case,Low,Process Area A,0
692,20230907,1619,334,Fire,Critical,Admin Block,348
693,20191218,2181,82,Spill,Medium,Marine Jetty,229
694,20240401,1470,79,Equipment Damage,Medium,Admin Block,344
695,20241006,1171,69,Medical Treatment Case,Medium,Utilities Area,47
696,20230618,1208,136,Equipment Damage,Medium,Control Room,26
697,20240906,1286,267,First Aid Case,Low,Storage Area,0
698,20231228,334,254,Medical Treatment Case,Medium,Utilities Area,477
699,20200102,2106,117,Environmental Release,High,Flare Area,443
700,20210405,2832,73,Equipment Damage,Medium,Admin Block,443
701,20200715,892,183,Process Leak,High,Process Area B,3
702,20230809,1258,314,Contractor Incident,Medium,Marine Jetty,423
703,20190908,834,3,Equipment Damage,Medium,Control Room,231
704,20240513,349,170,Near Miss,Low,Flare Area,0
705,20190919,1763,166,Medical Treatment Case,Medium,Admin Block,222
706,20200318,34,190,Lost Time Injury,High,Storage Area,137
707,20230401,2025,248,Fire,Critical,Process Area B,207
708,20220512,713,102,Environmental Release,High,Workshop,427
709,20190606,251,29,Spill,Medium,Process Area A,63
710,20220811,1663,163,Near Miss,Low,Control Room,0
711,20190528,1486,221,Medical Treatment Case,Medium,Utilities Area,47
712,20221029,439,91,Process Leak,High,Workshop,276
713,20201212,19,75,Environmental Release,High,Control Room,213
714,20240728,1931,54,Fire,Critical,Workshop,215
715,20240222,2054,162,Lost Time Injury,High,Process Area A,218
716,20220729,1412,18,Contractor Incident,Medium,Marine Jetty,359
717,20190727,191,3,Process Leak,High,Process Area B,323
718,20240627,954,255,Lost Time Injury,High,Marine Jetty,372
719,20230311,2809,288,Process Leak,High,Utilities Area,300
720,20220423,1744,268,Contractor Incident,Medium,Process Area A,384
721,20210730,1127,193,Process Leak,High,Control Room,61
722,20230624,2045,276,Process Leak,High,Workshop,210
723,20200819,511,93,Lost Time Injury,High,Process Area B,187
724,20220701,740,90,Environmental Release,High,Marine Jetty,223
725,20220708,1573,237,Lost Time Injury,High,Process Area A,407
726,20230324,2996,288,Process Leak,High,Admin Block,375
727,20240625,2282,279,Lost Time Injury,High,Control Room,222
728,20241106,977,89,Fire,Critical,Utilities Area,396
729,20240112,1451,226,Medical Treatment Case,Medium,Control Room,470
730,20240521,2298,56,Fire,Critical,Process Area B,299
731,20190310,1422,197,Spill,Medium,Flare Area,95
732,20200604,223,288,Equipment Damage,Medium,Storage Area,83
733,20230117,2123,275,First Aid Case,Low,Flare Area,0
734,20240601,1969,246,Environmental Release,High,Utilities Area,115
735,20200723,1728,212,Process Leak,High,Utilities Area,457
736,20230509,198,26,Spill,Medium,Process Area B,102
737,20240918,648,158,Fire,Critical,Control Room,401
738,20190919,414,5,First Aid Case,Low,Control Room,0
739,20210427,2617,74,First Aid Case,Low,Admin Block,0
740,20230511,2984,62,Process Leak,High,Process Area B,147
741,20230724,125,262,Contractor Incident,Medium,Workshop,97
742,20190203,1106,279,Environmental Release,High,Utilities Area,35
743,20231107,1506,200,Spill,Medium,Marine Jetty,390
744,20240331,1314,9,Lost Time Injury,High,Workshop,3
745,20190131,2707,132,Medical Treatment Case,Medium,Process Area B,87
746,20240322,1386,177,Contractor Incident,Medium,Storage Area,41
747,20200105,1022,177,Spill,Medium,Process Area A,192
748,20220726,2773,82,Fire,Critical,Control Room,268
749,20211022,986,147,Fire,Critical,Control Room,224
750,20220109,436,57,Fire,Critical,Utilities Area,243
751,20241223,1383,307,Spill,Medium,Utilities Area,5
752,20190130,231,310,Equipment Damage,Medium,Utilities Area,276
753,20221117,942,12,Near Miss,Low,Workshop,0
754,20190508,1732,180,Contractor Incident,Medium,Marine Jetty,175
755,20191025,298,14,Process Leak,High,Utilities Area,353
756,20201001,2826,114,Fire,Critical,Flare Area,145
757,20221115,176,185,Near Miss,Low,Process Area A,0
758,20201016,1371,97,Fire,Critical,Workshop,140
759,20191201,2286,249,Environmental Release,High,Flare Area,117
760,20230613,879,253,Lost Time Injury,High,Storage Area,26
761,20191225,843,115,First Aid Case,Low,Storage Area,0
762,20200510,13,221,Spill,Medium,Utilities Area,241
763,20230828,197,216,Medical Treatment Case,Medium,Process Area B,12
764,20200419,2253,108,Fire,Critical,Process Area B,71
765,20201018,2644,287,Spill,Medium,Flare Area,392
766,20200309,382,44,Fire,Critical,Process Area A,338
767,20220705,1375,200,Contractor Incident,Medium,Flare Area,90
768,20191121,348,289,Fire,Critical,Flare Area,248
769,20230629,2636,211,Equipment Damage,Medium,Admin Block,99
770,20240123,110,21,Spill,Medium,Flare Area,422
771,20190405,1994,148,First Aid Case,Low,Flare Area,0
772,20190219,91,258,Process Leak,High,Marine Jetty,61
